,id,listingid,isSBT,uniquelistingidentifier,hascollapsedresults,countcollapsedresults,EventCode,eventname,cancelled,cancellationDate,cancellationType,cancellationReason,rescheduledDate,venue,imageurl,largeimageurl,xlargeimageurl,xlargeimageurlWebP,link,date,startdate,enddate,description,openingtimes,minage,imgoing,goingtos,goingtocount,tickets,ticketpricing,entryprice,eventvisibility,ticketUrl,hotSeller,rep,headerHex,currency,artists,genres,healthAndSafety,festivalId,festival
554,42423130,2264251,false,2264251,false,0,FEST,Vodafone at Leeds Festival,0,,,,,"{'id': 11786, 'name': 'Bramham Park', 'address': 'Bramham Park', 'town': 'Wetherby', 'postcode_lookup': 'Leeds', 'postcode': 'LS23 6ND', 'region': 'West Yorkshire', 'country': 'GB', 'phone': '01937846000', 'latitude': 53.86853, 'longitude': -1.381591, 'type': 'Outdoors', 'rating': 3, 'reviewCount': 618}",https://d31fr2pwly4c4s.cloudfront.net/6/9/f/2264251_49122914_Vodafone-at-Leeds-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/9/f/2264251_49122914_Vodafone-at-Leeds-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/9/f/2264251_49122914_Vodafone-at-Leeds-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/9/f/2264251_49122914_Vodafone-at-Leeds-Festival_1024.webp,https://www.skiddle.com/whats-on/Leeds/Bramham-Park/Vodafone-at-Leeds-Festival/42423130/,2026-08-27,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,"Hire one of our battery packs and swap once a day for a fully charged one. £10 deposit required, refunded on battery pack return.","{'doorsopen': '08:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 19.95, 'maxPrice': 30}",18.95,public,,false,{'enabled': False},#f8f8f8,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,,
555,41332366,2097733,false,2097733,false,0,FEST,Chargecandy at Creamfields,0,,,,,"{'id': 55796, 'name': 'Creamfields', 'address': 'Daresbury, Warrington', 'town': 'Cheshire', 'postcode_lookup': 'Warrington', 'postcode': 'WA4 4AG', 'region': 'Cheshire', 'country': 'GB', 'phone': '+441517071309', 'latitude': 53.389327, 'longitude': -2.597379, 'type': 'live', 'rating': 3, 'reviewCount': 1229}",https://d31fr2pwly4c4s.cloudfront.net/c/e/1/2097733_83828287_Chargecandy-at-Creamfields_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/e/1/2097733_83828287_Chargecandy-at-Creamfields.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/e/1/2097733_83828287_Chargecandy-at-Creamfields_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/e/1/2097733_83828287_Chargecandy-at-Creamfields_1024.webp,https://www.skiddle.com/whats-on/Warrington/Creamfields/Chargecandy-at-Creamfields/41332366/,2026-08-27,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,Get 1x full charger for each day you are there. £10 deposit required on collection - refunded on return of last charger.,"{'doorsopen': '08:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 23.95, 'maxPrice': 30}",x,public,,false,{'enabled': False},#080808,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,,
556,41623587,2156031,false,2156031,false,0,FEST,Glastonferret 2026,0,,,,,"{'id': 10946, 'name': 'The Ferret', 'address': '55 Fylde Road', 'town': ' Preston', 'postcode_lookup': 'Preston', 'postcode': 'PR1 2XQ', 'region': 'Lancashire', 'country': 'GB', 'phone': '01772 200017', 'latitude': 53.763975, 'longitude': -2.709592, 'type': 'live', 'rating': 4, 'reviewCount': 2257}",https://d31fr2pwly4c4s.cloudfront.net/9/4/0/2156031_b008a7c0_glastonferret-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/4/0/2156031_b008a7c0_glastonferret-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/4/0/2156031_b008a7c0_glastonferret-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/4/0/2156031_b008a7c0_glastonferret-2026_1024.webp,https://www.skiddle.com/festivals/glastonferret/,2026-08-27,2026-08-27T16:00:00+00:00,2026-08-30T23:45:00+00:00,GLASTONFERRET 2026 - The Original Indoor Turfed Festival returns for 4 days of live music!,"{'doorsopen': '16:00', 'doorsclose': '23:45', 'lastentry': ''}",,,0,0,true,"{'minPrice': 55, 'maxPrice': 66}",,public,,false,{'enabled': False},#b83838,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,796,"{'id': 796, 'name': 'Glastonferret ', 'earliestStartDate': None}"
557,42081946,2204448,false,2204448,false,0,FEST,Chargecandy at Lost Village,0,,,,,"{'id': 40544, 'name': 'Norton Lodge', 'address': 'Old Harbour Farm', 'town': 'Norton Disney', 'postcode_lookup': 'Lincoln', 'postcode': 'LN6 9JR', 'region': 'Lincolnshire', 'country': 'GB', 'phone': '01522 789111', 'latitude': 53.124546, 'longitude': -0.691914, 'type': 'live', 'rating': 3, 'reviewCount': 14}",https://d31fr2pwly4c4s.cloudfront.net/8/4/f/2204448_33742596_Chargecandy-at-Lost-Village_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/4/f/2204448_33742596_Chargecandy-at-Lost-Village.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/4/f/2204448_33742596_Chargecandy-at-Lost-Village_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/4/f/2204448_33742596_Chargecandy-at-Lost-Village_1024.webp,https://www.skiddle.com/whats-on/Lincoln/Norton-Lodge/Chargecandy-at-Lost-Village/42081946/,2026-08-27,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,Get 1x full charger for each day you are there. £10 deposit required on collection - refunded on return of last charger.,"{'doorsopen': '08:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 24.95, 'maxPrice': 30}",x,public,,false,{'enabled': False},#080808,GBP,,,,,
558,42414958,2261803,false,2261803,false,0,FEST,Hitchin Live at the Priory (weekend tickets),0,,,,,"{'id': 76655, 'name': 'Hitchin Priory', 'address': 'Tilehouse Street', 'town': 'Hitchin', 'postcode_lookup': 'Stevenage', 'postcode': 'SG5 2DL', 'region': 'Hertfordshire', 'country': 'GB', 'phone': '01462 420500', 'latitude': 51.9450487, 'longitude': -0.2790761, 'type': 'Hotel', 'rating': 3, 'reviewCount': 1640}",https://d31fr2pwly4c4s.cloudfront.net/b/b/8/2261803_6d9b4d0c_hitchin-live-at-the-priory-weekend-tickets-_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/b/8/2261803_6d9b4d0c_hitchin-live-at-the-priory-weekend-tickets-.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/b/8/2261803_6d9b4d0c_hitchin-live-at-the-priory-weekend-tickets-_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/b/8/2261803_6d9b4d0c_hitchin-live-at-the-priory-weekend-tickets-_1024.webp,https://www.skiddle.com/whats-on/Stevenage/Hitchin-Priory/Hitchin-Live-at-the-Priory-weekend-tickets/42414958/,2026-08-27,2026-08-27T16:00:00+00:00,2026-08-30T22:30:00+00:00,"Hitchin Live at the Priory 2026 featuring The Human League, The Libertines, Rudimental, Ministry of Sound Classical and many more","{'doorsopen': '16:00', 'doorsclose': '22:30', 'lastentry': ''}",14,,0,0,true,"{'minPrice': 119.5, 'maxPrice': 149.5}",,public,,false,{'enabled': False},#686828,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,,
559,42509013,2286544,false,2286544,false,0,FEST,Robbers Dogs Growler Rally 2026,0,,,,,"{'id': 42826, 'name': 'The Whitby Club', 'address': 'Dunkirk Lane, Chester Road', 'town': 'Ellesmere Port, Ches', 'postcode_lookup': 'Chester', 'postcode': 'CH65 6QF', 'region': 'Cheshire', 'country': 'GB', 'phone': '0151 200 7050', 'latitude': 53.262087, 'longitude': -2.910045, 'type': 'live', 'rating': 4, 'reviewCount': 32}",https://d31fr2pwly4c4s.cloudfront.net/3/6/3/2286544_f14ea988_robbers-dogs-growler-rally-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/6/3/2286544_f14ea988_robbers-dogs-growler-rally-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/6/3/2286544_f14ea988_robbers-dogs-growler-rally-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/6/3/2286544_f14ea988_robbers-dogs-growler-rally-2026_1024.webp,https://www.skiddle.com/whats-on/Chester/The-Whitby-Club/Robbers-Dogs-Growler-Rally-2026/42509013/,2026-08-27,2026-08-27T12:00:00+00:00,2026-08-30T00:00:00+00:00,Camping - Live Music - Stalls - Motorcycle Competition,"{'doorsopen': '12:00', 'doorsclose': '00:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 20, 'maxPrice': 40}",,public,,false,{'enabled': False},#d8c8b8,GBP,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]",,,
560,42449896,2270513,false,2270513,false,0,FEST,Lost Village,0,,,,,"{'id': 59179, 'name': 'Lost Village', 'address': 'Oakhill Farm, Swinderby', 'town': 'Lincoln', 'postcode_lookup': 'Lincoln', 'postcode': 'LN6 9QG', 'region': 'Lincolnshire', 'country': 'GB', 'phone': '', 'latitude': 53.1404358, 'longitude': -0.6894291, 'type': 'Outdoors', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/2/9/8/2270513_7f6b0dc4_lost-village_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/9/8/2270513_7f6b0dc4_lost-village.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/9/8/2270513_7f6b0dc4_lost-village_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/9/8/2270513_7f6b0dc4_lost-village_1024.webp,https://www.skiddle.com/festivals/lost-village/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,"Lost Village is an immersive festival experience, in an abandoned woodland village. 
There's nothing else like it.","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",18,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#282828,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object]",,700,"{'id': 700, 'name': 'Lost Village Festival', 'earliestStartDate': None}"
561,41780094,2172881,false,2172881,false,0,FEST,Greenbelt Festival,0,,,,,"{'id': 23218, 'name': 'Boughton House', 'address': 'Kettering', 'town': 'Northamptonshire', 'postcode_lookup': 'Northampton', 'postcode': 'NN16 9UP', 'region': 'Northamptonshire', 'country': 'GB', 'phone': '01536 515731', 'latitude': 52.4168496, 'longitude': -0.6945309, 'type': 'Gallery', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/b/8/0/2172881_a101495a_greenbelt-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/8/0/2172881_a101495a_greenbelt-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/8/0/2172881_a101495a_greenbelt-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/8/0/2172881_a101495a_greenbelt-festival_1024.webp,https://www.skiddle.com/festivals/greenbelt-festival/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,"Greenbelt Festival is a festival of arts, faith and justice held annually in England since 1974.","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#f8e8b8,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,2743,"{'id': 2743, 'name': 'Greenbelt Festival', 'earliestStartDate': None}"
562,41414028,2120283,false,2120283,false,0,FEST,Reading Festival,0,,,,,"{'id': 8138, 'name': ""Little John's Farm"", 'address': ""LIttle John's Farm"", 'town': 'Reading', 'postcode_lookup': 'Reading', 'postcode': 'RG30 1AB', 'region': 'Berkshire', 'country': 'GB', 'phone': '08708966896', 'latitude': 51.456062, 'longitude': -0.991697, 'type': 'Outdoors', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/3/8/3/2120283_83229134_Reading-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/8/3/2120283_83229134_Reading-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/8/3/2120283_83229134_Reading-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/8/3/2120283_83229134_Reading-Festival_1024.webp,https://www.skiddle.com/festivals/Reading/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,"Reading Festival is back, bringing you the best acts to finish off the summer!","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#e81828,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,17,"{'id': 17, 'name': 'Reading Festival', 'earliestStartDate': None}"
563,41414023,2120281,false,2120281,false,0,FEST,Leeds Festival,0,,,,,"{'id': 11786, 'name': 'Bramham Park', 'address': 'Bramham Park', 'town': 'Wetherby', 'postcode_lookup': 'Leeds', 'postcode': 'LS23 6ND', 'region': 'West Yorkshire', 'country': 'GB', 'phone': '01937846000', 'latitude': 53.86853, 'longitude': -1.381591, 'type': 'Outdoors', 'rating': 3, 'reviewCount': 618}",https://d31fr2pwly4c4s.cloudfront.net/e/6/0/2120281_38324410_Leeds-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/6/0/2120281_38324410_Leeds-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/6/0/2120281_38324410_Leeds-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/6/0/2120281_38324410_Leeds-Festival_1024.webp,https://www.skiddle.com/festivals/Leeds/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,"Leeds Festival is back, bringing you the best acts to finish off the summer!","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#f8c808,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,16,"{'id': 16, 'name': 'Leeds Festival', 'earliestStartDate': None}"
564,41636501,2158761,false,2158761,false,0,FEST,Shambala Festival,0,,,,,"{'id': 13750, 'name': 'Kelmarsh Hall', 'address': 'Kelmarsh', 'town': 'Northampton', 'postcode_lookup': 'Northampton', 'postcode': 'NN6 9LY', 'region': 'Northamptonshire', 'country': 'GB', 'phone': '01604 686 543', 'latitude': 52.4062897, 'longitude': -0.9181273, 'type': 'Outdoors', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/b/a/f/2158761_0cd88a94_shambala-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/a/f/2158761_0cd88a94_shambala-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/a/f/2158761_0cd88a94_shambala-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/a/f/2158761_0cd88a94_shambala-festival_1024.webp,https://www.skiddle.com/festivals/Shambala/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Shambala is seen as so much more than simply a monumental party.,"{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#5858b8,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object]",,518,"{'id': 518, 'name': 'Shambala Festival', 'earliestStartDate': None}"
565,42490513,2282089,false,2282089,false,0,FEST,Sunshine Music Festival,0,,,,,"{'id': 16441, 'name': 'Fish Meadow Upton Upon Severn', 'address': 'Fish Meadow', 'town': 'Upton Upon Severn', 'postcode_lookup': 'Worcester', 'postcode': 'WR8 0PB', 'region': 'Hereford and Worcester', 'country': 'GB', 'phone': '07516 510300', 'latitude': 52.066244, 'longitude': -2.218323, 'type': 'Outdoors', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/9/2/5/2282089_ab2d702f_sunshine-music-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/2/5/2282089_ab2d702f_sunshine-music-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/2/5/2282089_ab2d702f_sunshine-music-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/2/5/2282089_ab2d702f_sunshine-music-festival_1024.webp,https://www.skiddle.com/festivals/sunshine-music-festival/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,"""The UK's premier, family-friendly music and camping festival.","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#f8f8f8,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,3120,"{'id': 3120, 'name': 'Sunshine Music Festival', 'earliestStartDate': None}"
566,41994011,2197999,false,2197999,false,0,FEST,Tunes in the Park,0,,,,,"{'id': 126091, 'name': 'Port Eliot Estate', 'address': 'Saltash', 'town': 'England', 'postcode_lookup': 'Plymouth', 'postcode': 'PL12 5ND', 'region': 'Devon', 'country': 'GB', 'phone': '', 'latitude': 50.397376, 'longitude': -4.309751, 'type': 'Other', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/7/7/0/2197999_edd29e9e_tunes-in-the-park_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/7/0/2197999_edd29e9e_tunes-in-the-park.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/7/0/2197999_edd29e9e_tunes-in-the-park_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/7/0/2197999_edd29e9e_tunes-in-the-park_1024.webp,https://www.skiddle.com/festivals/tunes-in-the-park/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Music festival held in Cornwall.,"{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#f8e8d8,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,2591,"{'id': 2591, 'name': 'Tunes In The Park', 'earliestStartDate': None}"
567,41779867,2172787,false,2172787,false,0,FEST,The Long Road,0,,,,,"{'id': 36456, 'name': 'Stanford Hall ', 'address': 'stanford hall , lutterworth', 'town': 'Leicestershire ', 'postcode_lookup': 'Leicester', 'postcode': 'LE17 6DH', 'region': 'Leicestershire', 'country': 'GB', 'phone': '01788 860250', 'latitude': 52.4086411, 'longitude': -1.1379204, 'type': 'Outdoors', 'rating': 3, 'reviewCount': 3}",https://d31fr2pwly4c4s.cloudfront.net/3/f/b/2172787_3ee49658_the-long-road_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/f/b/2172787_3ee49658_the-long-road.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/f/b/2172787_3ee49658_the-long-road_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/f/b/2172787_3ee49658_the-long-road_1024.webp,https://www.skiddle.com/festivals/the-long-road-festival/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,"The Long Road Festival will make its triumphant return to Stanford Hall, Leicestershire, UK.","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#587868,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",[object Object],,2395,"{'id': 2395, 'name': 'The Long Road ', 'earliestStartDate': None}"
568,42250306,2224794,false,2224794,false,0,FEST,Beermageddon,0,,,,,"{'id': 17511, 'name': 'Stoke Prior Sports  And  Country Club', 'address': 'Weston Hall Road', 'town': 'Bromsgrove ', 'postcode_lookup': 'Birmingham', 'postcode': 'B60 4AL', 'region': 'Birmingham', 'country': 'GB', 'phone': '01527 577876', 'latitude': 52.2950436, 'longitude': -2.0814212, 'type': 'live', 'rating': 4, 'reviewCount': 33}",https://d31fr2pwly4c4s.cloudfront.net/b/5/6/2224794_3a865673_beermageddon_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/5/6/2224794_3a865673_beermageddon.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/5/6/2224794_3a865673_beermageddon_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/5/6/2224794_3a865673_beermageddon_1024.webp,https://www.skiddle.com/festivals/beermageddon/,2026-08-27,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Hard and Heavy Metal festival.,"{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 20, 'maxPrice': 40}",0,public,,false,{'enabled': False},#080808,GBP,"[object Object],[object Object]","[object Object],[object Object]",,1277,"{'id': 1277, 'name': 'Beermageddon', 'earliestStartDate': None}"
569,42000456,2200093,false,2200093,false,0,FEST,Manchester Village Pride 2026,0,,,,,"{'id': 17474, 'name': 'Manchester Gay Village', 'address': 'Canal Street', 'town': 'Manchester', 'postcode_lookup': 'Manchester', 'postcode': 'M1 3EZ', 'region': 'Greater Manchester', 'country': 'GB', 'phone': '-', 'latitude': 53.477199, 'longitude': -2.236648, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 52}",https://d31fr2pwly4c4s.cloudfront.net/c/a/6/2200093_51bf74db_manchester-village-pride-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/a/6/2200093_51bf74db_manchester-village-pride-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/a/6/2200093_51bf74db_manchester-village-pride-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/a/6/2200093_51bf74db_manchester-village-pride-2026_1024.webp,https://www.skiddle.com/festivals/manchester-village-pride/,2026-08-28,2026-08-28T12:00:00+00:00,2026-09-01T06:00:00+00:00,"Manchester Village Pride 2026: Four days, three stages, one Village. Bank Holiday takeover celebrating LGBTQ+ culture in the heart of Manchester.","{'doorsopen': '12:00', 'doorsclose': '06:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 20, 'maxPrice': 60}",,public,,true,{'enabled': False},#f8f8f8,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,3004,"{'id': 3004, 'name': 'Manchester Village Pride 2026', 'earliestStartDate': None}"
570,41309915,2091262,false,2091262,false,0,FEST,Goatfest 2026,0,,,,,"{'id': 72009, 'name': 'The Great Field Bury Lane Codicote SG4 8XY', 'address': 'The Great Field, Bury Lane, Codicote, SG4 8XY', 'town': 'Codicote ', 'postcode_lookup': 'Stevenage', 'postcode': 'SG4 8XY', 'region': 'Hertfordshire', 'country': 'GB', 'phone': '', 'latitude': 51.854986, 'longitude': -0.231666, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 92}",https://d31fr2pwly4c4s.cloudfront.net/d/f/6/2091262_76783444_Goatfest-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/f/6/2091262_76783444_Goatfest-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/f/6/2091262_76783444_Goatfest-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/f/6/2091262_76783444_Goatfest-2026_1024.webp,https://www.skiddle.com/festivals/goatfest/,2026-08-28,2026-08-28T17:00:00+00:00,2026-08-30T23:00:00+00:00,"We're back for another year! Join us on August Bank Holiday Weekend 2026 in Hertfordshire for 3 days of live music, epic street food and good vibes.","{'doorsopen': '17:00', 'doorsclose': '23:00', 'lastentry': '21:00'}",,,0,0,true,"{'minPrice': 0, 'maxPrice': 115}",,public,,false,{'enabled': False},#080808,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,2728,"{'id': 2728, 'name': 'Goatfest 2026', 'earliestStartDate': None}"
