id,name,date,city,genres_bucketed,source
42140881,FixFest,2026-07-11,Northampton,[],skiddle
41748259,Festwich Tribute Festival,2026-07-11,Manchester,"['Rock/Indie', 'Metal/Punk']",skiddle
41340601,Bradford Literature Festival,2026-07-11,Bradford,[],skiddle
42171066,Tiësto 2026 | Silverworks Island,2026-07-12,London,['Electronic/Dance'],skiddle
42284682,Electric Heart Surrey,2026-07-12,Walton-On-Thames,['Rock/Indie'],skiddle
42081204,"GirlyPop X K-Pop Festival | Dreamland, Margate",2026-07-12,"Margate, Kent","['Pop', 'Rock/Indie', 'Unclassified']",skiddle
42266757,Allday Indie Summer Outdoor Beach Festival - Brighton,2026-07-12,Brighton,['Rock/Indie'],skiddle
41610873,In the Park Newcastle presents Wolf Alice,2026-07-12,Newcastle Upon Tyne,['Rock/Indie'],skiddle
42145569,Angel Fest 26,2026-07-12,Leeds,['Electronic/Dance'],skiddle
41340602,Bradford Literature Festival,2026-07-12,Bradford,[],skiddle
42289211,On The Beach 2026: Thursday- Fatboy Slim,2026-07-16,Brighton,['Electronic/Dance'],skiddle
41379931,HebCelt 2026,2026-07-16,Isle Of Lewis,"['Rock/Indie', 'World/Latin/Reggae', 'Folk/Country']",skiddle
41985806,Prog For Peart - The 6th year,2026-07-16,Abingdon,['Rock/Indie'],skiddle
42447925,The Wild Gardens Festival,2026-07-16,England,['Electronic/Dance'],skiddle
42517620,Beat-Herder Festival,2026-07-16,"Sawley, Lancashire","['World/Latin/Reggae', 'Electronic/Dance']",skiddle
42292691,The Searchers and Hollies Experience,2026-07-16,Grantham,[],skiddle
41471324,On The Beach 2026: Friday - Fatboy Slim,2026-07-17,Brighton,['Electronic/Dance'],skiddle
41262362,Maid of Stone 2026,2026-07-17,"Maidstone, Kent","['Rock/Indie', 'Jazz/Blues/Soul', 'Metal/Punk']",skiddle
41271600,Craic by the Creek 2026,2026-07-17,Stockport,"['Pop', 'World/Latin/Reggae', 'Folk/Country']",skiddle
41287075,Back Doune The Rabbit Hole 2026,2026-07-17,Port Of Menteith,"['Rock/Indie', 'Electronic/Dance', 'Folk/Country']",skiddle
41591825,Fields Of Gold Summer Festival 2026,2026-07-17,Ashton-Under-Lyne,"['Rock/Indie', 'Unclassified']",skiddle
42082575,Sunset Groove Festival 2026,2026-07-17,Scunthorpe,['Electronic/Dance'],skiddle
42268711,Wytwoods Festival,2026-07-17,Newport,['Electronic/Dance'],skiddle
41391580,Lost Groove Festival 2026,2026-07-17,Monxton,['Electronic/Dance'],skiddle
42428560,Campfire Country Music Festival,2026-07-17,Malmesbury,['Folk/Country'],skiddle
42339843,Foodies Festival 2026 - Winchester,2026-07-17,"Winchester,",['Pop'],skiddle
41363152,Rock n Ribs Festival,2026-07-17,Shepton Mallet,"['Rock/Indie', 'Folk/Country']",skiddle
42436379,Dornoch Music Festival,2026-07-17,Dornoch,"['Pop', 'Rock/Indie', 'Folk/Country']",skiddle
41495623,Ventnor Fringe,2026-07-17,Ventnor,[],skiddle
42406417,Nozstock The Hidden Valley,2026-07-17,Herefordshire,"['Rock/Indie', 'World/Latin/Reggae', 'Electronic/Dance', 'Folk/Country']",skiddle
42245980,Christchurch Music Festival,2026-07-17,Christchurch,"['Pop', 'Unclassified', 'Jazz/Blues/Soul', 'Folk/Country']",skiddle
41471330,On The Beach 2026:  Saturday - Fatboy Slim,2026-07-18,Brighton,['Electronic/Dance'],skiddle
41230053,Solihull Summer Fest 2026,2026-07-18,Solihull,"['Pop', 'Electronic/Dance', 'Retro/Decades']",skiddle
42362070,Bassfest Summer Festival 2026,2026-07-18,Sheffield,['Electronic/Dance'],skiddle
41269189,As One in the Park 2026,2026-07-18,London,[],skiddle
42081910,Soul Disco Society,2026-07-18,Lichfield,['Electronic/Dance'],skiddle
41486025,"Rum & Reggae 2026 | The Prospect Building, Bristol",2026-07-18,Bristol,"['World/Latin/Reggae', 'Classical/Orchestral']",skiddle
41572921,Priory Live Festival,2026-07-18,"Orpington, Greater L",['Rock/Indie'],skiddle
42368854,Northampton Big Family Day Out,2026-07-18,Northampton,"['Pop', 'Rock/Indie']",skiddle
41988577,Girls Like R&B x Binks Yard Nottingham,2026-07-18,Nottingham,['Hip-Hop/Urban'],skiddle
42123644,Tribute On The Hill 2026,2026-07-18,West Malling,"['Pop', 'Rock/Indie', 'World/Latin/Reggae']",skiddle
41948017,"DOUGIE POYNTER & MORE | Pop Republic Fest | SteelYard, Sheffield",2026-07-18,Sheffield,"['Pop', 'Retro/Decades']",skiddle
42321491,AllDay Musicals - Sat 18th July - Freight island - Manchester,2026-07-18,Manchester,[],skiddle
42495245,Hopskotch Summer Series: Part II,2026-07-18,"Longton, Stoke-On-Tr",['Electronic/Dance'],skiddle
42568033,One Day In The Park [25 Years of Melting Pot],2026-07-18,Glasgow,"['Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
42437482,The Ship Open Air,2026-07-18,Chelmsford,['Electronic/Dance'],skiddle
42487592,Day Fever Summer Music Event Abercynon RFC,2026-07-18,Mountain Ash,"['Electronic/Dance', 'Retro/Decades']",skiddle
42373651,Taste Of Thailand Music And Food Festival,2026-07-18,Wolverhampton,"['Non-Music/Other', 'World/Latin/Reggae']",skiddle
42487569,Grime Day Festival,2026-07-18,Birmingham,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42412996,Silverburn Streetfood Festival SSFF,2026-07-18,Leven,['Rock/Indie'],skiddle
42322850,Summer Of Love UKG & R&B Summer Outdoor Day Party Cardiff,2026-07-18,Cardiff,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42434833,R&B Lovers -  Summer Outdoor Beach Festival - Central Park,2026-07-18,Brighton,['Hip-Hop/Urban'],skiddle
42364818,Daynova,2026-07-18,Barking,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
41965339,Summer Bash 8,2026-07-18,Reading,"['Rock/Indie', 'Metal/Punk']",skiddle
42503687,Leeds Pride Festival - Freedom Party,2026-07-18,Leeds,"['Pop', 'Unclassified', 'Electronic/Dance']",skiddle
42428642,BeatMasters Outdoor Music Festival,2026-07-18,Malmesbury,['Electronic/Dance'],skiddle
42470232,Mini Traco Fest 2026,2026-07-18,Aldershot,[],skiddle
42094295,Wigan St.Cuthberts Music Festival,2026-07-18,Wigan,"['Pop', 'Unclassified']",skiddle
42448330,Xcstasy Jouvert Soca Festival 2026,2026-07-18,Morden,['World/Latin/Reggae'],skiddle
42581924,Baytech at Mambo,2026-07-18,Taunton,[],skiddle
42250968,We Are Wirral,2026-07-18,Birkenhead,"['Pop', 'Rock/Indie', 'Electronic/Dance', 'Folk/Country']",skiddle
42574341,Festival,2026-07-18,Prudhoe,[],skiddle
42343793,Family Music Festival,2026-07-18,Birkenhead,[],skiddle
42462894,Live Festival,2026-07-18,Orpington,[],skiddle
42313093,Splendour Festival,2026-07-18,Nottingham,['Rock/Indie'],skiddle
41995829,Cheese and Chilli Festival,2026-07-18,Guildford,[],skiddle
41471331,On The Beach 2026: Sunday - Fatboy Slim,2026-07-19,Brighton,['Electronic/Dance'],skiddle
42407791,Northampton Country Music Festival,2026-07-19,Northampton,[],skiddle
42428718,We Love it Outdoor Tribute Festival Malmsbury - July 2026,2026-07-19,Malmesbury,[],skiddle
42503693,Leeds Pride Festival - Dance Arena,2026-07-19,Leeds,['Electronic/Dance'],skiddle
42489077,Folk By The Oak,2026-07-19,Hatfield,['Folk/Country'],skiddle
42075475,On The Beach 2026: Madness presents Madrophenia [EXTRA DATE],2026-07-23,Brighton,['World/Latin/Reggae'],skiddle
42090515,Club Class Luxury Pass at Truck Festival,2026-07-23,Steventon,"['Pop', 'Rock/Indie']",skiddle
42418182,Vodafone at Latitude Festival,2026-07-23,Beccles,"['Pop', 'Rock/Indie', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42081950,Chargecandy at Truck Festival,2026-07-23,Steventon,[],skiddle
41408854,Truck Festival,2026-07-23,Abingdon,"['Pop', 'Rock/Indie']",skiddle
41489037,Rock Oyster Festival,2026-07-23,Wadebridge,"['Pop', 'Rock/Indie', 'Electronic/Dance']",skiddle
42449918,Campo Sancho,2026-07-23,Stevenage,['Electronic/Dance'],skiddle
42158895,Northants Rocks,2026-07-23,Wellingborough,"['Rock/Indie', 'Metal/Punk']",skiddle
42286360,The George Harrison Project,2026-07-23,Colne,[],skiddle
41379927,Latitude Festival,2026-07-23,Beccles,"['Pop', 'Rock/Indie']",skiddle
41996146,On The Beach 2026: Madness presents Madrophenia,2026-07-24,Brighton,['World/Latin/Reggae'],skiddle
41029154,Rock The Mote 2026,2026-07-24,"Maidstone, Kent","['Pop', 'Rock/Indie', 'Metal/Punk']",skiddle
41965707,Hedex Presents: My Home Is The Rave Festival,2026-07-24,Brentford,['Electronic/Dance'],skiddle
41206755,Offal Fest 2026,2026-07-24,Manchester,['Metal/Punk'],skiddle
41275975,Together Again Festival 2026,2026-07-24,Chester,[],skiddle
42097980,Symphonic Ibiza Orchestra | Lichfield Concert,2026-07-24,Lichfield,"['Classical/Orchestral', 'Electronic/Dance']",skiddle
42000451,Doncaster Balloon Festival,2026-07-24,Doncaster,[],skiddle
41652578,Beacon Park Tribute Festival 2026,2026-07-24,Lichfield,"['Rock/Indie', 'Unclassified']",skiddle
41327315,Together Again Festival 2026: Exclusive Offers,2026-07-24,Chester,[],skiddle
41349473,Beach Fest Skegness 2026,2026-07-24,Skegness,"['Pop', 'Rock/Indie', 'Unclassified']",skiddle
42321525,Peaceful World Festival 2026,2026-07-24,Bridgwater,[],skiddle
41501491,Crystal Soul Weekender 2026,2026-07-24,Royston,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
42292895,Live at Melbourne Hall - Jo Whiley's 90s Anthems,2026-07-24,Derby,"['Pop', 'Rock/Indie', 'Electronic/Dance']",skiddle
41397916,Lazydays Festival 2026,2026-07-24,Southend-On-Sea,"['Rock/Indie', 'Hip-Hop/Urban', 'Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
41451681,Bournemouth Reggae Weekender 2026,2026-07-24,Bournemouth,['World/Latin/Reggae'],skiddle
41284945,Boho Festival 2026,2026-07-24,Nottingham,"['World/Latin/Reggae', 'Unclassified', 'Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
42492016,Together Again: VIP Voyage Hot Tubs,2026-07-24,Chester,[],skiddle
41290311,Junction 2,2026-07-24,Brentford,['Electronic/Dance'],skiddle
41997756,SeekOut Arts & Music Festival,2026-07-24,Clitheroe,"['World/Latin/Reggae', 'Jazz/Blues/Soul', 'Electronic/Dance', 'Folk/Country']",skiddle
42285125,Echo Fest,2026-07-24,Derby,"['Pop', 'Rock/Indie', 'Unclassified']",skiddle
42461339,The Great Coventry Weekender | 3-Day Ticket,2026-07-24,Coventry,"['Pop', 'World/Latin/Reggae', 'Unclassified', 'Folk/Country']",skiddle
41292492,Hammerdown Festival 2026,2026-07-24,Worthing,"['Rock/Indie', 'Metal/Punk']",skiddle
42580890,Gadabout Festival,2026-07-24,Croglin,"['Pop', 'Rock/Indie', 'Folk/Country']",skiddle
41612692,Tramlines,2026-07-24,Sheffield,['Rock/Indie'],skiddle
42433002,Blue Reef Festival,2026-07-24,Maidstone,"['Rock/Indie', 'Electronic/Dance']",skiddle
42341807,Hayrock Tribute Festival,2026-07-24,Merseyside,[],skiddle
42507383,Chiddfest,2026-07-24,Hailsham,"['Pop', 'Rock/Indie', 'Unclassified', 'Electronic/Dance']",skiddle
42277760,Deer Shed Festival,2026-07-24,Thirsk,['Rock/Indie'],skiddle
42277768,GlastonBARRY Juniors Festival,2026-07-24,Barry,['Pop'],skiddle
42286146,The George Harrison Project,2026-07-24,Lancaster,['Classical/Orchestral'],skiddle
41487470,Steelhouse Festival,2026-07-24,Ebbw Vales,"['Rock/Indie', 'Metal/Punk']",skiddle
42262601,Landed Festival,2026-07-24,Newbridge On Wye,"['Rock/Indie', 'World/Latin/Reggae', 'Metal/Punk']",skiddle
42475299,Valhalla Viking Festival,2026-07-24,Basingstoke,[],skiddle
42287369,KISSTORY On Blackheath 2026,2026-07-25,London,"['Hip-Hop/Urban', 'Electronic/Dance']",skiddle
41235414,Debdale Park Sports Club Music Festival,2026-07-25,Mansfield,[],skiddle
41587912,"OnTheBeach LIVE: The Maccabees, Editors, Miles Kane, Anna Calvi",2026-07-25,Brighton,['Rock/Indie'],skiddle
41957134,Forsaken Forest Festival BTID Clubland,2026-07-25,Chorley,['Electronic/Dance'],skiddle
41310703,Picnic and Pop Festival,2026-07-25,Aldershot,"['Pop', 'Rock/Indie', 'Unclassified']",skiddle
41499202,Country Club - Outdoor Country Music Festival - Manchester,2026-07-25,Manchester,['Folk/Country'],skiddle
42287494,The House & Vocal Disco Festival,2026-07-25,Wilmslow,['Electronic/Dance'],skiddle
41632022,Back To The 90s - Summer Outdoor Festival - Birmingham,2026-07-25,Birmingham,"['Electronic/Dance', 'Retro/Decades']",skiddle
41496399,"Rum & Reggae 2026 | Project House, Leeds",2026-07-25,Leeds,"['World/Latin/Reggae', 'Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
42368557,Chesterfield Music Festival 2026  - A Great Family Day Out!,2026-07-25,Chesterfield,"['Pop', 'Rock/Indie']",skiddle
42498208,KISSTORY On Blackheath 2026,2026-07-25,London,"['Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42343760,RNB MANIA | Wakefield's Outdoor R&B Festival,2026-07-25,Wakefield,"['Hip-Hop/Urban', 'Retro/Decades']",skiddle
42282724,Love to be... at House & Vocal Disco Fest,2026-07-25,Wilmslow,['Electronic/Dance'],skiddle
42439151,"Rum & Reggae Fest | The Hangar, Norwich",2026-07-25,Norwich,"['World/Latin/Reggae', 'Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
41958148,Suited and Booted 2026,2026-07-25,King'S Norton,"['Rock/Indie', 'World/Latin/Reggae']",skiddle
41942942,Fell Out Boy & Black Charade | Revolve Festival | SY Sheff,2026-07-25,Sheffield,"['Rock/Indie', 'Metal/Punk']",skiddle
42071581,"Junction 2 x fabric: Nina Kraviz, Jeff Mills",2026-07-25,Brentford,['Electronic/Dance'],skiddle
42309473,4Four Bassline - Birmingham Open-Air Rooftop Rave,2026-07-25,Birmingham,['Electronic/Dance'],skiddle
41961188,RNP Fest 2026,2026-07-25,Wolverhampton,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42569371,Salisbury Live Summer Extravaganza,2026-07-25,Salisbury,[],skiddle
42353052,Big Rave,2026-07-25,Lincoln,['Electronic/Dance'],skiddle
42083587,Magic of Thailand Festival in Guildford,2026-07-25,Guildford,[],skiddle
42359587,RNB MANIA | Hertford's R&B Festival,2026-07-25,Hertford,"['Hip-Hop/Urban', 'Retro/Decades']",skiddle
42542868,Judge Jules @ Daisy Shake - Ibiza Day Rave,2026-07-25,Ripley,['Electronic/Dance'],skiddle
42489556,Tunsfest 2026,2026-07-25,Sutton Coldfield,"['Rock/Indie', 'Jazz/Blues/Soul', 'Folk/Country']",skiddle
42322146,Summer Outdoor 80s Tribute Festival - Cardiff,2026-07-25,Cardiff,['Retro/Decades'],skiddle
42409168,"AG FEST 2026, London",2026-07-25,London,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42141978,Newcastle Pride Arena 2026,2026-07-25,Newcastle Upon Tyne,"['Pop', 'Electronic/Dance']",skiddle
42470104,Ealing Jazz Festival 2026,2026-07-25,London,"['World/Latin/Reggae', 'Jazz/Blues/Soul', 'Electronic/Dance', 'Folk/Country']",skiddle
42459086,A Summer Cookout 2026,2026-07-25,Manchester,[],skiddle
42373992,Taste Of Thailand Music And Food Festival,2026-07-25,Norwich,"['Non-Music/Other', 'World/Latin/Reggae']",skiddle
42461787,Pawfest,2026-07-25,Pontypridd,"['Rock/Indie', 'Unclassified', 'Retro/Decades', 'Folk/Country']",skiddle
42435747,ITG Festival,2026-07-25,Whitehaven,['Electronic/Dance'],skiddle
42450963,State of it Pt.4 Containment Weekender!,2026-07-25,Northampton,"['World/Latin/Reggae', 'Electronic/Dance', 'Folk/Country', 'Metal/Punk']",skiddle
42467901,"CUE - Together Again Festival w. Gaskin, Robbie Doherty & more",2026-07-25,Chester,['Electronic/Dance'],skiddle
42292914,Live at Melbourne Hall - Lightning Seeds,2026-07-25,Derby,"['Pop', 'Rock/Indie', 'Electronic/Dance']",skiddle
41643818,R&B Lovers Outdoor Festival - Sat 25th July - The Buttermarket,2026-07-25,Shrewsbury,['Hip-Hop/Urban'],skiddle
42289378,The Northern Soul All Festival,2026-07-25,Liverpool,['Jazz/Blues/Soul'],skiddle
41666261,Breakin Science Summer Underground | Jungle Mania | D&B Classics,2026-07-25,Barking,['Electronic/Dance'],skiddle
42321518,Early Doors at Peggy's 25th July,2026-07-25,Warrington,"['Rock/Indie', 'Folk/Country', 'Metal/Punk']",skiddle
41942991,Asylum Uprising metal fest,2026-07-25,Hull,['Metal/Punk'],skiddle
42566361,AfroParkFest 2026,2026-07-25,Milton Keynes,"['World/Latin/Reggae', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
41964644,The Compasses Festival,2026-07-25,Bedford,"['Pop', 'Rock/Indie']",skiddle
42459704,Big Caribbean Cookout! | The Great Coventry Weekender - DAY 2,2026-07-25,Coventry,"['World/Latin/Reggae', 'Unclassified', 'Electronic/Dance']",skiddle
42572792,Rewind (Day Party at Mambo),2026-07-25,Taunton,[],skiddle
41989110,OVER 30's CLUB - Daytime Clubbing - Digital Newcastle,2026-07-25,Newcastle Upon Tyne,"['Pop', 'Retro/Decades']",skiddle
41355495,The House That Ash Built 2026,2026-07-25,Southampton,['Electronic/Dance'],skiddle
42358498,DNB360 & Noise Enforcement -ONE DAY OUTDOOR FESTIVAL Stourbridge,2026-07-25,Lye,['Electronic/Dance'],skiddle
42506654,Alex Fest,2026-07-25,Eastbourne,[],skiddle
42000259,Pig Fest,2026-07-25,Amersham,[],skiddle
42326278,Scare Taxi play at Alive at the Barn 2026,2026-07-25,"Southwick, Sussex","['Rock/Indie', 'Metal/Punk']",skiddle
41770191,Tidal Gathering Tribute Festival,2026-07-25,Shoreham By Sea,"['Rock/Indie', 'Metal/Punk']",skiddle
42572050,Canada Water presents Round The Dock,2026-07-25,London,[],skiddle
42490299,The Sounds of the 80s show with The Zoots,2026-07-25,Didcot,[],skiddle
42490299,The Sounds of the 80s show with The Zoots,2026-07-25,Didcot,[],skiddle
42286409,The George Harrison Project,2026-07-25,Runcorn,['Classical/Orchestral'],skiddle
41948015,Castle Park Live,2026-07-25,Frodsham,"['Pop', 'Rock/Indie']",skiddle
42464859,Suited and Booted Festival,2026-07-25,Birmingham,['World/Latin/Reggae'],skiddle
41937106,On The Beach 2026: Moby,2026-07-26,Brighton,['Electronic/Dance'],skiddle
42420085,Chesterfield Country Music Festival,2026-07-26,Chesterfield,['Folk/Country'],skiddle
42459560,Laugh in the Park '26 - Glasgow's Southside Comedy Fest. - Pt 2,2026-07-26,Glasgow,[],skiddle
41436726,Heritage Live: UB40 featuring Ali Campbell,2026-07-26,Reading,"['Rock/Indie', 'World/Latin/Reggae', 'Electronic/Dance']",skiddle
42071584,"Junction 2: Adam Beyer, Miss Monique, Indo Warehouse",2026-07-26,Brentford,['Electronic/Dance'],skiddle
42476101,Drum Cupboard Takeover Festival IV,2026-07-26,Milton Keynes,[],skiddle
42498076,Next Act Festival,2026-07-26,Preston,[],skiddle
42292916,Live at Melbourne Hall - The Shires,2026-07-26,Derby,"['Pop', 'Rock/Indie', 'Folk/Country']",skiddle
42435204,RNBLAND - Manchester's Biggest RnB Summer Day Festival (1000 RNB,2026-07-26,Manchester,"['Hip-Hop/Urban', 'Jazz/Blues/Soul']",skiddle
42404036,It's Our House LDN: PRESSURE SUMMER DAY PARTY @Nagshall Farm,2026-07-26,Godstone,['Electronic/Dance'],skiddle
42459711,Coventry Summer Jam | The Great Coventry Weekender - DAY 3,2026-07-26,Coventry,"['Pop', 'Unclassified', 'Electronic/Dance', 'Retro/Decades']",skiddle
42289230,Family Fields Festival,2026-07-26,Wilmslow,"['Pop', 'World/Latin/Reggae']",skiddle
42573450,Roots Market,2026-07-26,Birmingham,['World/Latin/Reggae'],skiddle
42000267,Pig Chill,2026-07-26,Amersham,[],skiddle
42260839,Petworth Summer Festival - Coffee Concert - Bossa Nova,2026-07-28,Pulborough,"['World/Latin/Reggae', 'Jazz/Blues/Soul']",skiddle
41235920,Belladrum Tartan Heart Festival 2026,2026-07-30,Near Inverness,"['Pop', 'Rock/Indie', 'Folk/Country']",skiddle
42090507,Club Class Luxury Pass at Y Not Festival,2026-07-30,Pikehall Matlock,"['Rock/Indie', 'Electronic/Dance', 'Metal/Punk', 'Pop', 'Folk/Country']",skiddle
42467971,Valley Fest,2026-07-30,Chew Magna,"['Rock/Indie', 'Electronic/Dance', 'Folk/Country']",skiddle
42503486,Breakout Festival 2026,2026-07-30,Haverfordwest,"['Rock/Indie', 'World/Latin/Reggae', 'Electronic/Dance']",skiddle
42081941,Chargecandy at Y Not Festival,2026-07-30,Pikehall Matlock,[],skiddle
42535351,Chargecandy at Belladrum Tartan Heart,2026-07-30,Near Inverness,[],skiddle
42423119,Vodafone at Wilderness,2026-07-30,Charlbury,"['Pop', 'Rock/Indie', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42422950,Vodafone at Camp Bestival,2026-07-30,East Lulworth,"['Pop', 'Rock/Indie', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
41370901,Vodafone at Kendal Calling,2026-07-30,Cumbria,"['Pop', 'Rock/Indie', 'Hip-Hop/Urban', 'Electronic/Dance']",skiddle
41400792,Kendal Calling,2026-07-30,Cumbria,"['Pop', 'Rock/Indie']",skiddle
42490305,App Fest,2026-07-30,Tewkesbury,"['Pop', 'Rock/Indie', 'Unclassified']",skiddle
42309109,Outcider Festival,2026-07-30,Somerset,"['Rock/Indie', 'Metal/Punk']",skiddle
42449984,Cambridge Rock Festival,2026-07-30,Ely,"['Rock/Indie', 'Unclassified', 'Jazz/Blues/Soul']",skiddle
41295736,Camp Bestival - Dorset,2026-07-30,East Lulworth,"['Pop', 'Rock/Indie']",skiddle
41295732,Wilderness Festival,2026-07-30,Charlbury,"['Hip-Hop/Urban', 'Jazz/Blues/Soul', 'Electronic/Dance']",skiddle
41295719,Y Not Festival,2026-07-30,Matlock,['Rock/Indie'],skiddle
42510718,The Green Gathering,2026-07-30,Monmouthshire,"['World/Latin/Reggae', 'Electronic/Dance', 'Folk/Country', 'Metal/Punk']",skiddle
41287147,Reggae Land 2026,2026-07-31,Milton Keynes,"['World/Latin/Reggae', 'Electronic/Dance']",skiddle
42141615,Burna Boy LIVE at The Milton Keynes National Bowl,2026-07-31,Milton Keynes,['World/Latin/Reggae'],skiddle
41588072,Clubland By The Sea,2026-07-31,Hartlepool,['Electronic/Dance'],skiddle
42098317,The Sound of West End Musicals - Feast Live,2026-07-31,Bristol,[],skiddle
41769989,Supersonic Weekender,2026-07-31,Leicester,"['Rock/Indie', 'World/Latin/Reggae', 'Jazz/Blues/Soul']",skiddle
42145817,Arbroath Fest,2026-07-31,Arbroath,"['Rock/Indie', 'Folk/Country', 'Metal/Punk']",skiddle
42071953,Effy & Mall Grab Present: Frangrance,2026-07-31,Brentford,[],skiddle
42503295,Notsilly weekender,2026-07-31,Leicester,['Electronic/Dance'],skiddle
41499638,Hillbilly Hootenanny 2026,2026-07-31,Salisbury,"['Jazz/Blues/Soul', 'Folk/Country']",skiddle
42422028,Mandala Sounds Rituals,2026-07-31,Sheffield,['Electronic/Dance'],skiddle
42412935,Kawson Sacka Afrobeat Live,2026-07-31,Hastings,[],skiddle
42289223,Styal Craft Beer Fest 2026,2026-07-31,Wilmslow,[],skiddle
41928462,Good Vibrations Society,2026-07-31,Nutley,"['Rock/Indie', 'World/Latin/Reggae', 'Folk/Country']",skiddle
41928514,Valley Fest,2026-07-31,Bristol,"['Pop', 'Rock/Indie', 'Folk/Country']",skiddle
41783210,Stowaway Festival,2026-07-31,Buckingham,['Electronic/Dance'],skiddle
42512921,Club Classics Orchestra,2026-07-31,Eastleigh,[],skiddle
42147080,Hillbilly Hootenanny,2026-07-31,Salisbury,[],skiddle
42364622,The Moors Muisc Festival,2026-07-31,Kirkbymoorside,[],skiddle
42077124,The Kooks Inside In / Inside Out 20 year anniversary,2026-07-31,Greenwich,['Rock/Indie'],skiddle
42292655,The Searchers and Hollies Experience,2026-07-31,Torquay,[],skiddle
41927822,Margate Soul Festival,2026-07-31,Margate,['Jazz/Blues/Soul'],skiddle
41486701,RADAR Festival,2026-07-31,Manchester,['Rock/Indie'],skiddle
41287083,Teletech Festival 2026,2026-08-01,Manchester,['Electronic/Dance'],skiddle
42260835,Hospital30 Block Party,2026-08-01,London,['Electronic/Dance'],skiddle
41961019,Word of Mouth Prosecco & Club Classics Festival 2026 @ Himley,2026-08-01,Dudley,"['Hip-Hop/Urban', 'Electronic/Dance']",skiddle
42152486,Brighton Pride - Pride on the Park 2026,2026-08-01,Brighton,"['Pop', 'Electronic/Dance']",skiddle
42088536,"Save The Rave: Old Skool Outdoor Festival, Southport 2026",2026-08-01,Southport,"['Electronic/Dance', 'Retro/Decades']",skiddle
42098369,Haçienda Classical Live Orchestra on The Downs - Feast Live,2026-08-01,Bristol,['Electronic/Dance'],skiddle
41643608,Our House Fest 2026,2026-08-01,Wakefield,['Electronic/Dance'],skiddle
42359763,Maravilosa 5th birthday safari open air,2026-08-01,Chelmsford,['Electronic/Dance'],skiddle
42420719,Worcester Tribute Festival 2026,2026-08-01,Worcester,[],skiddle
42569195,JUVY Open Air - Sat 1st August @ Berwick Manor Essex,2026-08-01,Rainham,[],skiddle
41499203,Country Club - Outdoor Country Music Festival - Liverpool,2026-08-01,Liverpool,['Folk/Country'],skiddle
42412478,Eterna presents L O S T in the woods,2026-08-01,Derby,['Electronic/Dance'],skiddle
42436593,Brighton Pride - Pride Street Party 2026,2026-08-01,Brighton,"['Pop', 'Non-Music/Other', 'Electronic/Dance']",skiddle
41339842,Newton Music Festival,2026-08-01,Newton Le Willows,"['Pop', 'Rock/Indie', 'Unclassified']",skiddle
42123653,Hillside Festival 2026,2026-08-01,Bolton,['Electronic/Dance'],skiddle
42449878,RNB MANIA | Nottingham's R&B Festival!,2026-08-01,Nottingham,"['Hip-Hop/Urban', 'Retro/Decades']",skiddle
42268280,Emily Makis - Outsiders 2.0 Day Party: Bristol,2026-08-01,Bristol,['Electronic/Dance'],skiddle
42288315,Wax Format Outdoors: Sam Mitcham Vinyl Only All Day Long,2026-08-01,Cheetham Hill,['Electronic/Dance'],skiddle
42498077,Analog & Ibiza Sound Fest 'SUMMER GARDEN PARTY',2026-08-01,Welwyn,['Electronic/Dance'],skiddle
42335983,Festival in the Park,2026-08-01,Burnley,['Rock/Indie'],skiddle
41991838,Dom Dolla on the Thames,2026-08-01,Greenwich,['Electronic/Dance'],skiddle
42260908,A Grand Day Out,2026-08-01,Preston,[],skiddle
42082546,"Beard's Fest 2026 - Bladerunner, prozak, Toby ross, DJ cosworth",2026-08-01,Penzance,['Electronic/Dance'],skiddle
42457880,Bassline Oldskool Anthems Sheffield Outdoor Fest,2026-08-01,Sheffield,"['Hip-Hop/Urban', 'Electronic/Dance']",skiddle
41293768,Cheshire Fest 2026,2026-08-01,Macclesfield,[],skiddle
41998983,Innervisions London,2026-08-01,Brentford,['Electronic/Dance'],skiddle
42474751,R&B Lovers - Saturday 1st August - Luna Springs,2026-08-01,Birmingham,['Hip-Hop/Urban'],skiddle
