id,eventname,startdate,enddate,venue.town,venue.region,cancelled,genre_count,genres,artist_count
42326278,Scare Taxi play at Alive at the Barn 2026,2026-07-25T18:00:00+00:00,2026-07-25T23:00:00+00:00,"Southwick, Sussex",Brighton and Hove,0,5.0,"['Alternative', 'Punk', 'New Wave', 'Pop Punk', 'Alternative Pop']",3.0
41770191,Tidal Gathering Tribute Festival,2026-07-25T11:00:00+00:00,2026-07-26T23:00:00+00:00,Shoreham By Sea,Brighton and Hove,0,5.0,"['Rock', 'Indie', 'Metal', 'Alternative', 'Emo']",20.0
42572050,Canada Water presents Round The Dock,2026-07-25T10:00:00+00:00,2026-07-26T20:00:00+00:00,London,London,0,,,
42490299,The Sounds of the 80s show with The Zoots,2026-07-25T19:30:00+00:00,2026-07-25T22:00:00+00:00,Didcot,Oxon,0,,,
41948883,GlastonBARRY Tribute Festival,2026-07-25T11:00:00+00:00,2026-07-26T23:00:00+00:00,Barry,South Glamorgan,0,2.0,"['Pop', 'Pop Rock']",1.0
42286409,The George Harrison Project,2026-07-25T19:30:00+00:00,2026-07-25T22:00:00+00:00,Runcorn,Cheshire,0,1.0,['Classical'],
42464859,Suited and Booted Festival,2026-07-25T11:00:00+00:00,2026-07-25T23:00:00+00:00,Birmingham,Birmingham,0,2.0,"['Ska', 'Reggae']",2.0
41948015,Castle Park Live,2026-07-25T11:00:00+00:00,2026-07-25T23:00:00+00:00,Frodsham,Cheshire,0,3.0,"['Pop', 'Indie Pop', 'Pop Rock']",
41937106,On The Beach 2026: Moby,2026-07-26T14:00:00+00:00,2026-07-26T22:30:00+00:00,Brighton,Brighton and Hove,0,5.0,"['House', 'Electro House', 'Electronic', 'Electro Swing', 'Electro']",2.0
42420085,Chesterfield Country Music Festival,2026-07-26T12:00:00+00:00,2026-07-26T22:00:00+00:00,Chesterfield,South Yorkshire,0,1.0,['Country/Americana'],
41436726,Heritage Live: UB40 featuring Ali Campbell,2026-07-26T13:00:00+00:00,2026-07-26T22:30:00+00:00,Reading,Berkshire,0,4.0,"['Rock', 'Drum and Bass', 'Reggae', 'Dub']",7.0
42498076,Next Act Festival,2026-07-26T15:00:00+00:00,2026-07-26T21:00:00+00:00,Preston,Lancashire,0,,,
42292916,Live at Melbourne Hall - The Shires,2026-07-26T14:00:00+00:00,2026-07-26T23:00:00+00:00,Derby,Derbyshire,0,4.0,"['Pop', 'Indie', 'Alternative', 'Country/Americana']",3.0
42476101,Drum Cupboard Takeover Festival IV,2026-07-26T12:30:00+00:00,2026-07-26T20:00:00+00:00,Milton Keynes,Buckinghamshire,0,,,
42435204,RNBLAND - Manchester's Biggest RnB Summer Day Festival (1000 RNB,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,Manchester,Greater Manchester,0,2.0,"['R&B', 'Soul']",
42404036,It's Our House LDN: PRESSURE SUMMER DAY PARTY @Nagshall Farm,2026-07-26T12:00:00+00:00,2026-07-26T22:00:00+00:00,Godstone,Sussex,0,3.0,"['Deep House', 'Tech House', 'Soulful House']",15.0
42459711,Coventry Summer Jam | The Great Coventry Weekender - DAY 3,2026-07-26T12:00:00+00:00,2026-07-26T21:30:00+00:00,Coventry,West Midlands,1,4.0,"['Pop', 'Covers Band/Tribute Act', 'Retro and Throwbacks', 'EDM']",
42289230,Family Fields Festival,2026-07-26T12:00:00+00:00,2026-07-26T23:00:00+00:00,Wilmslow,Manchester,1,2.0,"['Pop', 'Dancehall']",
42573450,Roots Market,2026-07-26T14:00:00+00:00,2026-07-26T23:00:00+00:00,Birmingham,Birmingham,0,2.0,"['Reggae', 'Dub']",
42000267,Pig Chill,2026-07-26T11:00:00+00:00,2026-07-26T19:00:00+00:00,Amersham,Hertfordshire,0,,,
42071584,"Junction 2: Adam Beyer, Miss Monique, Indo Warehouse",2026-07-26T14:00:00+00:00,2026-07-26T22:00:00+00:00,Brentford,Surrey,0,2.0,"['House', 'Techno']",5.0
42260839,Petworth Summer Festival - Coffee Concert - Bossa Nova,2026-07-28T12:00:00+00:00,2026-07-28T13:00:00+00:00,Pulborough,Sussex,0,3.0,"['Jazz', 'Latin', 'World Music']",1.0
41235920,Belladrum Tartan Heart Festival 2026,2026-07-30T12:00:00+00:00,2026-08-01T23:00:00+00:00,Near Inverness,Highland,0,5.0,"['Pop', 'Folk', 'Country/Americana', 'Indie Pop', 'Pop Rock']",50.0
42090507,Club Class Luxury Pass at Y Not Festival,2026-07-30T08:00:00+00:00,2026-08-02T23:00:00+00:00,Pikehall Matlock,Derbyshire,0,5.0,"['House', 'Pop', 'Indie', 'Folk', 'Punk']",
42467971,Valley Fest,2026-07-30T09:00:00+00:00,2026-08-02T01:00:00+00:00,Chew Magna,Bristol,0,5.0,"['House', 'Drum and Bass', 'Acoustic', 'Nu Indie', 'Pop Rock']",50.0
42503486,Breakout Festival 2026,2026-07-30T15:00:00+00:00,2026-08-02T23:45:00+00:00,Haverfordwest,West Glamorgan,0,4.0,"['Drum and Bass', 'Tech House', 'Alternative', 'Dub']",7.0
42081941,Chargecandy at Y Not Festival,2026-07-30T08:00:00+00:00,2026-08-02T23:00:00+00:00,Pikehall Matlock,Derbyshire,0,,,
42535351,Chargecandy at Belladrum Tartan Heart,2026-07-30T11:00:00+00:00,2026-08-01T23:00:00+00:00,Near Inverness,Highland,0,,,
41370901,Vodafone at Kendal Calling,2026-07-30T08:00:00+00:00,2026-08-02T23:00:00+00:00,Cumbria,Cumbria,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
42423119,Vodafone at Wilderness,2026-07-30T08:00:00+00:00,2026-08-02T23:00:00+00:00,Charlbury,Oxon,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
42422950,Vodafone at Camp Bestival,2026-07-30T08:00:00+00:00,2026-08-02T23:00:00+00:00,East Lulworth,Dorset,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
42490305,App Fest,2026-07-30T11:00:00+00:00,2026-08-02T23:00:00+00:00,TEWKESBURY,Gloucestershire,0,5.0,"['Rock', 'Pop', 'Indie', 'Alternative', 'Covers Band/Tribute Act']",19.0
41400792,Kendal Calling,2026-07-30T11:00:00+00:00,2026-08-02T23:00:00+00:00,Cumbria,Cumbria,0,4.0,"['Pop', 'Indie', 'Indie Pop', 'Pop Rock']",50.0
42309109,Outcider Festival,2026-07-30T11:00:00+00:00,2026-08-02T23:00:00+00:00,Somerset,Bristol,0,4.0,"['Rock', 'Indie', 'Alternative', 'Punk']",22.0
42449984,Cambridge Rock Festival,2026-07-30T11:00:00+00:00,2026-08-02T23:00:00+00:00,Ely,Cambridge,0,4.0,"['Rock', 'Blues', 'Covers Band/Tribute Act', 'Progressive Rock']",46.0
41295736,Camp Bestival - Dorset,2026-07-30T10:00:00+00:00,2026-08-02T23:00:00+00:00,East Lulworth,Dorset,0,3.0,"['Pop', 'Indie', 'Pop Rock']",44.0
41295732,Wilderness Festival,2026-07-30T10:00:00+00:00,2026-08-02T23:00:00+00:00,Charlbury,Oxon,0,5.0,"['R&B', 'Deep House', 'Tech House', 'Soul', 'Electronic']",23.0
42510718,The Green Gathering,2026-07-30T11:00:00+00:00,2026-08-02T23:00:00+00:00,Monmouthshire,Gwent,0,5.0,"['Acoustic', 'Folk', 'Punk', 'Electronic', 'Reggae']",20.0
41295719,Y Not Festival,2026-07-30T10:00:00+00:00,2026-08-02T23:00:00+00:00,Matlock,Derbyshire,0,3.0,"['Rock', 'Alternative', 'Indie Pop']",35.0
41287147,Reggae Land 2026,2026-07-31T16:00:00+00:00,2026-08-02T22:30:00+00:00,Milton Keynes,Buckinghamshire,0,5.0,"['Dancehall', 'Reggae', 'Jungle', 'Afrobeat', 'Dub']",50.0
42141615,Burna Boy LIVE at The Milton Keynes National Bowl,2026-07-31T16:00:00+00:00,2026-07-31T23:00:00+00:00,Milton Keynes,Buckinghamshire,0,1.0,['Afrobeat'],1.0
41588072,Clubland By The Sea,2026-07-31T15:00:00+00:00,2026-07-31T23:00:00+00:00,Hartlepool,Cleveland,0,5.0,"['Hardcore/Hardstyle', 'Club Classics', 'Cheesy Dance', 'Hard Dance', 'Bounce']",13.0
42098317,The Sound of West End Musicals - Feast Live,2026-07-31T17:30:00+00:00,2026-07-31T22:00:00+00:00,Bristol,Bristol,0,,,
41769989,Supersonic Weekender,2026-07-31T09:00:00+00:00,2026-08-02T23:00:00+00:00,Leicester,Leicestershire,0,4.0,"['Indie', 'Ska', 'Brit Pop', 'Northern Soul']",14.0
42145817,Arbroath Fest,2026-07-31T11:00:00+00:00,2026-08-01T22:00:00+00:00,Arbroath,Tayside,0,5.0,"['Rock', 'Indie', 'Acoustic', 'Punk', 'Indie Pop']",15.0
42071953,Effy & Mall Grab Present: Frangrance,2026-07-31T14:00:00+00:00,2026-07-31T22:00:00+00:00,Brentford,Surrey,0,,,7.0
42503295,Notsilly weekender,2026-07-31T12:00:00+00:00,2026-08-03T12:00:00+00:00,Leicester,Leicestershire,0,5.0,"['Trance', 'Drum and Bass', 'Techno', 'Psy/GoaTrance', 'Bass Music']",8.0
41499638,Hillbilly Hootenanny 2026,2026-07-31T12:00:00+00:00,2026-08-02T22:30:00+00:00,Salisbury,Wiltshire,0,2.0,"['Blues', 'Folk']",6.0
42422028,Mandala Sounds Rituals,2026-07-31T22:00:00+00:00,2026-08-01T05:00:00+00:00,Sheffield,South Yorkshire,0,2.0,"['Trance', 'Psy/GoaTrance']",
42412935,Kawson Sacka Afrobeat Live,2026-07-31T21:00:00+00:00,2026-08-01T02:00:00+00:00,Hastings,Kent,0,,,
42289223,Styal Craft Beer Fest 2026,2026-07-31T15:00:00+00:00,2026-08-01T23:00:00+00:00,Wilmslow,Manchester,1,,,
41928462,Good Vibrations Society,2026-07-31T11:00:00+00:00,2026-08-02T23:00:00+00:00,Nutley,Kent,0,3.0,"['Folk', 'Alternative', 'World Music']",18.0
41928514,Valley Fest,2026-07-31T11:00:00+00:00,2026-08-02T23:00:00+00:00,Bristol,Bristol,0,3.0,"['Pop', 'Folk', 'Indie Pop']",
41783210,Stowaway Festival,2026-07-31T11:00:00+00:00,2026-08-02T23:00:00+00:00,Buckingham,Buckinghamshire,0,1.0,['Electronic'],43.0
42147080,Hillbilly Hootenanny,2026-07-31T12:00:00+00:00,2026-08-02T22:30:00+00:00,Salisbury,Wiltshire,0,,,
42364622,The Moors Muisc Festival,2026-07-31T14:30:00+00:00,2026-08-02T23:00:00+00:00,Kirkbymoorside,Yorkshire,0,,,
42512921,Club Classics Orchestra,2026-07-31T17:00:00+00:00,2026-08-01T11:00:00+00:00,Eastleigh,Hants,0,,,
42077124,The Kooks Inside In / Inside Out 20 year anniversary,2026-07-31T16:00:00+00:00,2026-07-31T23:00:00+00:00,Greenwich,London,0,5.0,"['Indie', 'Nu Indie', 'Brit Pop', 'Indie Pop', 'Pop Rock']",1.0
42292655,The Searchers and Hollies Experience,2026-07-31T19:30:00+00:00,2026-07-31T22:00:00+00:00,Torquay,Devon,0,,,
41927822,Margate Soul Festival,2026-07-31T11:00:00+00:00,2026-08-02T23:00:00+00:00,Margate,Kent,0,1.0,['Soul'],13.0
41486701,RADAR Festival,2026-07-31T11:00:00+00:00,2026-08-02T23:00:00+00:00,Manchester,Greater Manchester,0,4.0,"['Rock', 'Indie', 'Alternative', 'Progressive Rock']",24.0
41287083,Teletech Festival 2026,2026-08-01T13:00:00+00:00,2026-08-02T05:00:00+00:00,Manchester,Greater Manchester,0,5.0,"['Trance', 'Techno', 'Hardcore/Hardstyle', 'Hard Dance', 'Bounce']",50.0
42260835,Hospital30 Block Party,2026-08-01T14:00:00+00:00,2026-08-01T23:00:00+00:00,London,London,0,3.0,"['Drum and Bass', 'Bass Music', 'Jungle']",41.0
41961019,Word of Mouth Prosecco & Club Classics Festival 2026 @ Himley,2026-08-01T12:00:00+00:00,2026-08-01T21:00:00+00:00,Dudley,West Midlands,0,5.0,"['House', 'UK Garage', 'R&B', 'Club Classics', 'Funky House']",1.0
42152486,Brighton Pride - Pride on the Park 2026,2026-08-01T13:00:00+00:00,2026-08-02T23:00:00+00:00,Brighton,Brighton and Hove,0,3.0,"['House', 'Pop', 'Disco House']",21.0
42088536,"Save The Rave: Old Skool Outdoor Festival, Southport 2026",2026-08-01T11:00:00+00:00,2026-08-01T22:00:00+00:00,Southport,Lancashire,0,5.0,"['House', 'Trance', 'Old Skool', 'Club Classics', '1990s']",10.0
42098369,Haçienda Classical Live Orchestra on The Downs - Feast Live,2026-08-01T16:00:00+00:00,2026-08-01T23:00:00+00:00,Bristol,Bristol,0,1.0,['House'],5.0
41643608,Our House Fest 2026,2026-08-01T13:00:00+00:00,2026-08-01T23:00:00+00:00,Wakefield,West Yorkshire,0,5.0,"['House', 'Trance', 'Old Skool', 'Club Classics', 'Funky House']",13.0
42359763,Maravilosa 5th birthday safari open air,2026-08-01T12:00:00+00:00,2026-08-01T23:00:00+00:00,Chelmsford,Essex,0,2.0,"['House', 'Funky House']",
42569195,JUVY Open Air - Sat 1st August @ Berwick Manor Essex,2026-08-01T14:00:00+00:00,2026-08-01T19:00:00+00:00,Rainham,London,0,,,2.0
42420719,Worcester Tribute Festival 2026,2026-08-01T12:00:00+00:00,2026-08-01T21:30:00+00:00,Worcester,Hereford and Worcester,0,,,
41499203,Country Club - Outdoor Country Music Festival - Liverpool,2026-08-01T15:00:00+00:00,2026-08-01T22:00:00+00:00,Liverpool,Merseyside,0,1.0,['Country/Americana'],
42412478,Eterna presents L O S T in the woods,2026-08-01T11:30:00+00:00,2026-08-01T22:00:00+00:00,Derby,Derbyshire,0,3.0,"['Trance', 'Hard House', 'Hard Dance']",
42436593,Brighton Pride - Pride Street Party 2026,2026-08-01T15:00:00+00:00,2026-08-02T21:00:00+00:00,Brighton,Brighton and Hove,0,3.0,"['House', 'Pop', 'LGBTQ+']",3.0
41339842,Newton Music Festival,2026-08-01T16:00:00+00:00,2026-08-01T22:00:00+00:00,Newton Le Willows,Cheshire,0,5.0,"['Pop', 'Indie', 'Alternative', 'Covers Band/Tribute Act', 'Indie Pop']",1.0
42268280,Emily Makis - Outsiders 2.0 Day Party: Bristol,2026-08-01T14:00:00+00:00,2026-08-01T22:00:00+00:00,Bristol,Bristol,0,3.0,"['Drum and Bass', 'Bass Music', 'Jungle']",1.0
42449878,RNB MANIA | Nottingham's R&B Festival!,2026-08-01T15:00:00+00:00,2026-08-01T21:00:00+00:00,Nottingham,Nottingham,0,4.0,"['R&B', 'Hip Hop', '1990s', '2000s']",
42288315,Wax Format Outdoors: Sam Mitcham Vinyl Only All Day Long,2026-08-01T15:00:00+00:00,2026-08-02T02:00:00+00:00,Cheetham Hill,Greater Manchester,0,5.0,"['House', 'Trance', 'Techno', 'Club Classics', 'Prog House']",1.0
42123653,Hillside Festival 2026,2026-08-01T14:00:00+00:00,2026-08-01T23:00:00+00:00,Bolton,Manchester,0,4.0,"['House', 'Techno', 'Tech House', 'Disco']",4.0
42082546,"Beard's Fest 2026 - Bladerunner, prozak, Toby ross, DJ cosworth",2026-08-01T13:00:00+00:00,2026-08-02T03:00:00+00:00,Penzance,Cornwall,0,4.0,"['House', 'UK Garage', 'Disco', 'Jungle']",2.0
42335983,Festival in the Park,2026-08-01T12:00:00+00:00,2026-08-01T21:00:00+00:00,Burnley,Lancashire,0,1.0,['Indie'],
42498077,Analog & Ibiza Sound Fest 'SUMMER GARDEN PARTY',2026-08-01T14:00:00+00:00,2026-08-01T22:00:00+00:00,Welwyn,London,0,4.0,"['House', 'Deep House', 'Tech House', 'Old Skool']",5.0
41991838,Dom Dolla on the Thames,2026-08-01T14:00:00+00:00,2026-08-01T23:00:00+00:00,Greenwich,London,0,3.0,"['House', 'Tech House', 'Electronic']",1.0
42457880,Bassline Oldskool Anthems Sheffield Outdoor Fest,2026-08-01T14:00:00+00:00,2026-08-01T23:00:00+00:00,Sheffield,South Yorkshire,0,4.0,"['UK Garage', 'R&B', 'Old Skool', 'Bassline']",11.0
42260908,A Grand Day Out,2026-08-01T14:00:00+00:00,2026-08-02T01:00:00+00:00,Preston,Lancashire,0,,,2.0
42474751,R&B Lovers - Saturday 1st August - Luna Springs,2026-08-01T15:00:00+00:00,2026-08-02T00:00:00+00:00,Birmingham,Birmingham,0,1.0,['R&B'],
41293768,Cheshire Fest 2026,2026-08-01T12:00:00+00:00,2026-08-01T23:00:00+00:00,Macclesfield,Manchester,1,,,
42083655,Magic of Thailand Festival in Cambridge,2026-08-01T10:00:00+00:00,2026-08-02T19:00:00+00:00,Cambridge,Cambridge,0,,,
42434837,R&B Lovers Summer Open Air Festival - Sat 1st Aug - LDN EAST,2026-08-01T14:00:00+00:00,2026-08-01T22:00:00+00:00,Canning Town,London,0,1.0,['R&B'],
42473057,Ealing Blues Festival 2026,2026-08-01T13:00:00+00:00,2026-08-02T22:30:00+00:00,London,London,0,4.0,"['Blues', 'Ska', 'World Music', 'Reggae']",5.0
42468286,North West music fest 2026 @ Robin Hood,2026-08-01T12:00:00+00:00,2026-08-01T22:00:00+00:00,Leigh,Manchester,0,3.0,"['House', 'Acoustic', 'Brit Pop']",
41998983,Innervisions London,2026-08-01T14:00:00+00:00,2026-08-01T22:00:00+00:00,Brentford,Surrey,0,1.0,['Electronic'],5.0
42262918,Beats Festival,2026-08-01T10:00:00+00:00,2026-08-02T19:00:00+00:00,Bridgnorth,West Midlands,0,5.0,"['Dancehall', 'Acoustic', 'Alternative', 'Brit Pop', 'Indie Pop']",
42436374,Riverside Riddimz Festival,2026-08-01T12:00:00+00:00,2026-08-02T23:45:00+00:00,Upton Upon Severn,Hereford and Worcester,0,5.0,"['Drum and Bass', 'Dubstep', 'Reggae', 'Bassline', 'Jungle']",3.0
42436193,Prologue Presents - The Ibiza Day Party,2026-08-01T15:00:00+00:00,2026-08-02T01:00:00+00:00,Bexleyheath,Kent,0,5.0,"['House', 'Tech House', 'Old Skool', 'Club Classics', '1990s']",1.0
42487601,Styal Craft Beer Fest 2026,2026-08-01T12:00:00+00:00,2026-08-01T23:00:00+00:00,Wilmslow,Manchester,0,,,
41735987,Threshold was Here - The reunion,2026-08-01T12:00:00+00:00,2026-08-02T02:00:00+00:00,Liverpool,Merseyside,0,5.0,"['Acoustic', 'Alternative', 'Burlesque', 'Indie Pop', 'Shoegaze']",
42438760,Country Girls Yard Party,2026-08-01T14:00:00+00:00,2026-08-01T23:00:00+00:00,Preston,Lancashire,0,1.0,['Country/Americana'],
42094081,Greenlands inn Jamaica  independence festival,2026-08-01T14:00:00+00:00,2026-08-01T23:45:00+00:00,Birmingham,Birmingham,0,2.0,"['Ska', 'Reggae']",1.0
42462737,True Pride,2026-08-01T17:00:00+00:00,2026-08-02T02:00:00+00:00,Manchester,Greater Manchester,0,5.0,"['Indie', 'Alternative', 'Electronic', 'Experimental', 'LGBTQ+']",4.0
42564480,Summer Breakout U18,2026-08-01T12:00:00+00:00,2026-08-01T17:00:00+00:00,Bromsgrove,Birmingham,0,,,
42568038,REM Sessions - 1st August,2026-08-01T17:00:00+00:00,2026-08-01T23:00:00+00:00,Derby,Derbyshire,0,5.0,"['House', 'Old Skool', 'Funky House', 'Disco House', 'Soulful House']",
42307853,Campfire Country Club - London Country Music Spring Festival,2026-08-01T15:00:00+00:00,2026-08-01T21:00:00+00:00,London,London,0,4.0,"['Pop', 'Folk', 'Country/Americana', 'Pop Rock']",
42124077,Totally 90s Festival,2026-08-01T12:00:00+00:00,2026-08-02T22:30:00+00:00,St Albans,London,0,1.0,['Retro and Throwbacks'],
42307068,Steel City Dancehall Festival 2026,2026-08-01T15:00:00+00:00,2026-08-01T22:00:00+00:00,Sheffield,South Yorkshire,1,5.0,"['R&B', 'Dancehall', 'Hip Hop', 'Reggae', 'Afrobeat']",5.0
42516776,Country Road Festival,2026-08-01T12:00:00+00:00,2026-08-01T22:30:00+00:00,Eastleigh,Hants,0,,,
42449867,Cambridge Folk Festival,2026-08-01T11:00:00+00:00,2026-08-02T23:00:00+00:00,Cambridge,Cambridge,0,5.0,"['Rock', 'Indie', 'Acoustic', 'Folk', 'Alternative']",15.0
42098376,Becky Hill - Feast Live,2026-08-02T16:00:00+00:00,2026-08-02T21:30:00+00:00,Bristol,Bristol,0,2.0,"['Drum and Bass', 'Pop']",1.0
42071620,"Junction 2: I Hate Models, Charlie Sparks",2026-08-02T14:00:00+00:00,2026-08-02T22:00:00+00:00,Brentford,Surrey,0,1.0,['Techno'],7.0
42162149,Peggy Gou on the Thames,2026-08-02T14:00:00+00:00,2026-08-02T23:00:00+00:00,Greenwich,London,0,2.0,"['Tech House', 'Electronic']",4.0
41326749,Look-A-Like: Outdoor Tribute Festival - Nottingham!,2026-08-02T12:00:00+00:00,2026-08-02T22:00:00+00:00,Nottingham,Nottingham,1,5.0,"['Rock', 'Pop', 'Covers Band/Tribute Act', 'Rock & Roll / 1950s', 'Brit Pop']",
42572061,We are bounce festival,2026-08-02T13:00:00+00:00,2026-08-02T17:00:00+00:00,Houghton Le Spring,County Durham,0,1.0,['Bounce'],3.0
42284684,4Play Presents - Garage & Basslines (Summer Day Party),2026-08-02T15:30:00+00:00,2026-08-02T22:00:00+00:00,Nottingham,Nottingham,0,5.0,"['UK Garage', 'Drum and Bass', 'Bassline', 'Grime', 'Bass Music']",5.0
42532041,Denim Wear Day & Night Party,2026-08-02T14:00:00+00:00,2026-08-03T00:00:00+00:00,Mitcham,Surrey,0,3.0,"['House', 'Tribal House', 'Amapiano']",
42090520,Shirley Social - Country Special - Sunday 2nd August 2026,2026-08-02T10:30:00+00:00,2026-08-02T18:00:00+00:00,Shirley,Birmingham,0,1.0,['Country/Americana'],
42570612,BASHMENT NATION - Jamaican Independence Day Festival,2026-08-02T16:00:00+00:00,2026-08-02T22:00:00+00:00,Greenwich,London,0,2.0,"['Dancehall', 'Reggae']",
42513283,Jerk Jam Summer Sizzla,2026-08-02T12:00:00+00:00,2026-08-02T22:30:00+00:00,Eastleigh,Hants,0,,,
41370908,Vodafone at Boardmasters,2026-08-05T08:00:00+00:00,2026-08-09T23:00:00+00:00,Newquay,Cornwall,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
42260788,Lakefest 2026,2026-08-05T15:00:00+00:00,2026-08-10T00:00:00+00:00,Ledbury,Hereford and Worcester,0,5.0,"['Rock', 'Retro House', 'Indie', 'Alternative', 'Brit Pop']",36.0
41592806,Boardmasters Festival,2026-08-05T11:00:00+00:00,2026-08-09T23:00:00+00:00,Newquay,Cornwall,0,3.0,"['Pop', 'Rap', 'Indie Pop']",50.0
41953859,Back 2 Festival 2026 - The 10th Birthday,2026-08-06T12:00:00+00:00,2026-08-09T23:00:00+00:00,Leicester,Leicestershire,0,5.0,"['Pop', '1980s', 'Retro and Throwbacks', '1990s', '2000s']",38.0
42417526,Chargecandy at Bloodstock Festival,2026-08-06T08:00:00+00:00,2026-08-09T23:00:00+00:00,Walton Upon Trent,Derbyshire,0,,,
41923640,Houghton Festival,2026-08-06T11:00:00+00:00,2026-08-09T23:00:00+00:00,Norfolk ,Cambridgeshire,0,3.0,"['House', 'Techno', 'Electronic']",50.0
41923649,Creation Fest,2026-08-06T11:00:00+00:00,2026-08-09T23:00:00+00:00,Wadebridge,Devon,0,,,1.0
41365313,Back 2 Festival,2026-08-06T11:00:00+00:00,2026-08-09T23:00:00+00:00,Leicester,Leicestershire,0,5.0,"['Trance', 'Pop', '1980s', '1990s', '2000s']",12.0
41776014,Firevolt Rock Festival,2026-08-06T11:00:00+00:00,2026-08-09T23:00:00+00:00,Stockport,Manchester,0,2.0,"['Rock', 'Alternative']",21.0
41305196,Bloodstock Open Air,2026-08-06T10:00:00+00:00,2026-08-09T23:00:00+00:00,Walton Upon Trent,Derbyshire,0,3.0,"['Rock', 'Metal', 'Alternative']",47.0
41775739,Rebellion Punk Music Festival,2026-08-06T11:00:00+00:00,2026-08-09T23:00:00+00:00,Blackpool,Lancashire,0,3.0,"['Rock', 'Alternative', 'Punk']",50.0
41574765,Deva Fest,2026-08-06T11:00:00+00:00,2026-08-09T23:00:00+00:00,Malpas,Shropshire,0,3.0,"['Pop', 'Electronic', 'Indie Pop']",33.0
42283395,Diaspora Calling! Festival,2026-08-07T16:00:00+00:00,2026-08-07T23:00:00+00:00,Milton Keynes,Buckinghamshire,0,4.0,"['R&B', 'Hip Hop', 'Soul', 'Reggae']",6.0
41279107,Timescape Festival 2026,2026-08-07T12:00:00+00:00,2026-08-09T23:00:00+00:00,Huntingdon,Cambridgeshire,0,5.0,"['House', 'Trance', 'Techno', 'Psy/GoaTrance', 'Electronic']",33.0
42250041,Secret Island Festival,2026-08-07T19:00:00+00:00,2026-08-09T21:00:00+00:00,East Mersea,Essex,0,4.0,"['House', 'Drum and Bass', 'Acoustic', 'Big Beat']",28.0
41956402,Symphonica #TheIbizaOrchestra Bexleyheath,2026-08-07T18:00:00+00:00,2026-08-07T22:00:00+00:00,Bexleyheath,Kent,0,3.0,"['House', 'EDM', 'Orchestral']",
41297749,"SOULTASIA  - Outdoor Festival, London 2026",2026-08-07T16:00:00+00:00,2026-08-07T23:00:00+00:00,Morden,London,0,4.0,"['R&B', 'Soul', 'Funk', 'Disco']",11.0
41389116,Bristol International Rare Soul Weekender 2026,2026-08-07T16:00:00+00:00,2026-08-09T01:00:00+00:00,Bristol,Bristol,0,,,
42085256,Soultasia Hertfordshire,2026-08-07T16:00:00+00:00,2026-08-07T22:00:00+00:00,Bushey,Hertfordshire,0,2.0,"['Soul', 'Disco']",5.0
42477543,Summer Jams 2026,2026-08-07T16:00:00+00:00,2026-08-07T23:00:00+00:00,Leicester,Leicestershire,0,2.0,"['R&B', 'Soul']",4.0
42339846,Foodies Festival 2026 - Edinburgh,2026-08-07T12:00:00+00:00,2026-08-09T21:00:00+00:00,Edinburgh,Scotland,0,,,3.0
42128187,"LoveHerder ""Getting High on Life"" Festival 2026",2026-08-07T09:00:00+00:00,2026-08-10T16:00:00+00:00,Kendal,Cumbria,0,5.0,"['Tribal House', 'Acoustic', 'Folk', 'Alternative', 'World Music']",3.0
41991866,Jamaican Independence Weekend - 3 Days of Music & Culture,2026-08-07T12:00:00+00:00,2026-08-09T23:30:00+00:00,Leamington Spa,West Midlands,0,4.0,"['Drum and Bass', 'Ska', 'World Music', 'Reggae']",
42568174,Summerstein Fest,2026-08-07T19:30:00+00:00,2026-08-09T17:00:00+00:00,ST ANNES ON SEA,Lancashire,0,,,
42332311,Phases Casa Nueva,2026-08-07T20:00:00+00:00,2026-08-08T03:00:00+00:00,Nottingham,Nottingham,0,3.0,"['House', 'Deep House', 'Tech House']",
42509849,Edinburgh Fringe Festival,2026-08-07T09:00:00+00:00,2026-08-31T23:45:00+00:00,Edinburgh,Scotland,0,4.0,"['Indie', 'Folk', 'Alternative', 'Covers Band/Tribute Act']",
41784221,Kozfest 2026,2026-08-07T12:00:00+00:00,2026-08-09T23:45:00+00:00,Builth Wells,Powys,0,,,10.0
42309332,Farmer Phil's Festival,2026-08-07T11:00:00+00:00,2026-08-09T23:00:00+00:00,Shrewsbury,Shropshire,0,4.0,"['Rock', 'Indie', 'Folk', 'Alternative']",11.0
41461970,No Art Open Air Liverpool - 2026,2026-08-08T12:00:00+00:00,2026-08-08T23:00:00+00:00,Liverpool,Merseyside,0,2.0,"['House', 'Tech House']",7.0
42136171,Electric Paradise,2026-08-08T12:00:00+00:00,2026-08-08T22:30:00+00:00,Milton Keynes,Buckinghamshire,0,5.0,"['House', 'Soul', 'Funk', 'Disco', 'Disco House']",47.0
42156005,The Great Fete,2026-08-08T12:00:00+00:00,2026-08-09T22:00:00+00:00,Hatfield,London,0,5.0,"['House', 'UK Garage', 'Rock', 'Electronic', 'Brit Pop']",25.0
